Entity,Code,Year,Death rate in ongoing conflicts in a country (best estimate) - Conflict type: all,"Homicide rate per 100,000 population - Both sexes - All ages",terr_contr_vdem_owid,terr_contr_vdem_high_owid,terr_contr_vdem_low_owid
Honduras,HND,2011,0.0,82.38905,88.75,92.209,85.291
Honduras,HND,2012,0.0,81.570755,89.125,92.341,85.659
Honduras,HND,2013,0.0,71.769295,89.833,93.918,85.749
Honduras,HND,2014,0.0,64.53877,90.167,93.957,86.376
Honduras,HND,2015,0.0,55.38756,91.333,94.576,88.091
Honduras,HND,2016,0.0,54.435158,92.167,95.317,89.016
Honduras,HND,2017,0.0,40.13777,91.833,94.751,88.916
Honduras,HND,2018,0.0,37.874573,91.833,94.751,88.916
Honduras,HND,2019,0.36148816,40.94859,89.6,92.706,86.494
Honduras,HND,2020,0.0,35.695362,89.2,92.262,86.138
Honduras,HND,2021,0.0,38.245457,87.0,89.273,84.727
Hungary,HUN,1990,0.0,1.9371647,100.0,100.0,100.0
Hungary,HUN,1991,0.0,2.9591084,100.0,100.0,100.0
Hungary,HUN,1992,0.0,2.9411592,100.0,100.0,100.0
Hungary,HUN,1993,0.0,2.8771644,100.0,100.0,100.0
Hungary,HUN,1994,0.0,3.026367,100.0,100.0,100.0
Hungary,HUN,1995,0.0,2.8662257,100.0,100.0,100.0
Hungary,HUN,1996,0.0,2.6289577,100.0,100.0,100.0
Hungary,HUN,1997,0.0,2.8095841,100.0,100.0,100.0
Hungary,HUN,1998,0.0,2.8164988,100.0,100.0,100.0
Hungary,HUN,1999,0.0,2.4730563,100.0,100.0,100.0
Hungary,HUN,2000,0.0,2.0093992,100.0,100.0,100.0
Hungary,HUN,2001,0.0,2.4955897,100.0,100.0,100.0
Hungary,HUN,2002,0.0,2.000315,100.0,100.0,100.0
Hungary,HUN,2003,0.0,2.253396,100.0,100.0,100.0
Hungary,HUN,2004,0.0,2.070436,100.0,100.0,100.0
Hungary,HUN,2005,0.0,1.6280298,100.0,100.0,100.0
Hungary,HUN,2006,0.0,1.7301275,100.0,100.0,100.0
Hungary,HUN,2007,0.0,1.5336856,100.0,100.0,100.0
Hungary,HUN,2008,0.0,1.8057547,100.0,100.0,100.0
Hungary,HUN,2009,0.0,1.3888085,100.0,100.0,100.0
Hungary,HUN,2010,0.0,1.3818206,100.0,100.0,100.0
Hungary,HUN,2011,0.0,1.4568114,100.0,100.0,100.0
Hungary,HUN,2012,0.0,1.249732,100.0,100.0,100.0
Hungary,HUN,2013,0.0,1.5563983,100.0,100.0,100.0
Hungary,HUN,2014,0.0,1.4795446,100.0,100.0,100.0
Hungary,HUN,2015,0.0,2.2449663,100.0,100.0,100.0
Hungary,HUN,2016,0.0,2.0580525,100.0,100.0,100.0
Hungary,HUN,2017,0.0,1.6344975,100.0,100.0,100.0
Hungary,HUN,2018,0.0,0.87967324,100.0,100.0,100.0
Hungary,HUN,2019,0.0,0.65494615,99.875,99.995,99.755
Hungary,HUN,2020,0.0,0.8204647,100.0,100.0,100.0
Hungary,HUN,2021,0.0,0.7724166,100.0,100.0,100.0
Iceland,ISL,1994,0.0,0.0,99.923,99.998,99.848
Iceland,ISL,1995,0.0,0.0,99.923,99.998,99.848
Iceland,ISL,1996,0.0,0.37155867,99.923,99.998,99.848
Iceland,ISL,1997,0.0,0.7370405,99.923,99.998,99.848
Iceland,ISL,1998,0.0,0.0,99.923,99.998,99.848
Iceland,ISL,1999,0.0,0.7203936,99.923,99.998,99.848
Iceland,ISL,2000,0.0,1.7764387,99.923,99.998,99.848
Iceland,ISL,2001,0.0,0.35058442,99.923,99.998,99.848
Iceland,ISL,2002,0.0,1.3898637,99.923,99.998,99.848
Iceland,ISL,2005,0.0,1.010004,99.923,99.998,99.848
Iceland,ISL,2006,0.0,0.0,99.923,99.998,99.848
Iceland,ISL,2007,0.0,0.6413278,99.923,99.998,99.848
Iceland,ISL,2008,0.0,0.0,99.769,99.932,99.606
Iceland,ISL,2009,0.0,0.3136758,99.923,99.996,99.85
Iceland,ISL,2010,0.0,0.6282729,99.923,99.996,99.85
Iceland,ISL,2011,0.0,0.93957585,99.923,99.996,99.85
Iceland,ISL,2012,0.0,0.3115464,99.923,99.996,99.85
Iceland,ISL,2013,0.0,0.30861863,99.923,99.996,99.85
Iceland,ISL,2014,0.0,0.3052098,99.923,99.996,99.85
Iceland,ISL,2015,0.0,0.9061815,99.923,99.996,99.85
Iceland,ISL,2016,0.0,0.29790765,99.923,99.996,99.85
Iceland,ISL,2017,0.0,0.87302697,99.923,99.996,99.85
Iceland,ISL,2018,0.0,0.8499884,99.923,99.996,99.85
Iceland,ISL,2019,0.0,0.27718145,99.167,99.766,98.568
Iceland,ISL,2020,0.0,1.3636277,99.833,99.993,99.673
Iceland,ISL,2021,0.0,0.5400516,99.667,99.969,99.364
India,IND,1990,0.54201716,5.0734553,95.5,97.575,93.425
India,IND,1991,0.41408786,5.46425,95.5,97.575,93.425
India,IND,1992,0.45230466,5.474815,95.5,97.575,93.425
India,IND,1993,0.24407586,5.175898,95.5,97.575,93.425
India,IND,1994,0.14969395,5.020619,95.5,97.575,93.425
India,IND,1995,0.105882205,4.810433,95.5,97.575,93.425
India,IND,1996,0.12743048,4.7709646,95.5,97.575,93.425
India,IND,1997,0.1409708,4.7307525,95.5,97.575,93.425
India,IND,1998,0.14499216,4.825762,90.5,93.785,86.082
India,IND,1999,0.23363766,4.5921187,90.5,93.785,86.082
India,IND,2000,0.36833483,4.5456276,90.5,93.785,86.082
India,IND,2001,0.15737218,4.3022475,90.5,93.785,86.082
India,IND,2002,0.26941317,4.1642046,90.5,93.785,86.082
India,IND,2003,0.19894128,3.967281,90.5,93.785,86.082
India,IND,2004,0.20831417,4.0914764,90.5,93.785,86.082
India,IND,2005,0.15961702,3.9055507,90.5,93.785,86.082
India,IND,2006,0.17665015,3.8350396,90.5,93.785,86.082
India,IND,2007,0.13305968,3.8129203,90.5,93.785,86.082
India,IND,2008,0.14634532,3.8118565,90.5,93.785,86.082
India,IND,2009,0.12233988,3.744892,89.8,93.812,84.455
India,IND,2010,0.12477696,3.744921,90.118,93.621,85.555
India,IND,2011,0.054865487,3.788104,90.088,93.823,85.471
India,IND,2012,0.058768734,3.7252629,89.382,93.539,83.991
India,IND,2013,0.046238493,3.5533159,88.375,93.466,82.909
India,IND,2014,0.056531038,3.6225762,88.562,93.227,83.023
India,IND,2015,0.04255909,3.3543067,86.692,92.386,80.075
India,IND,2016,0.055280138,3.1614263,86.615,92.352,79.802
India,IND,2017,0.06446631,3.0288827,86.923,92.379,80.083
India,IND,2018,0.06698304,2.993784,87.692,93.358,80.95
India,IND,2019,0.051695015,2.926661,91.818,93.821,89.634
India,IND,2020,0.053853262,2.9111555,92.091,94.09,89.546
India,IND,2021,0.033533115,2.9362788,92.0,94.41,89.146
Indonesia,IDN,1998,0.02886621,0.84577996,91.0,94.318,87.682
Indonesia,IDN,1999,0.6535641,0.99053586,90.0,93.754,86.246
Indonesia,IDN,2000,0.4264912,1.0295581,91.0,94.611,87.389
Indonesia,IDN,2003,0.47247598,0.7329205,92.0,94.29,89.71
Indonesia,IDN,2004,0.46959662,0.62804675,92.0,94.29,89.71
Iran,IRN,2009,0.2798607,2.9802475,91.556,94.469,88.643
Iran,IRN,2013,0.0,2.596263,89.286,92.445,86.127
Iran,IRN,2014,0.0,2.42116,89.286,92.445,86.127
Iraq,IRQ,1990,0.66257477,6.614423,95.0,97.968,91.232
Iraq,IRQ,1991,137.23788,6.5615554,82.647,86.801,78.492
Iraq,IRQ,1992,4.5905285,7.5983076,80.0,84.8,75.2
Iraq,IRQ,1993,2.2336442,5.7940016,80.0,84.8,75.2
Iraq,IRQ,1994,4.795518,6.2573857,80.0,84.8,75.2
Iraq,IRQ,2008,9.480332,15.729824,69.5,75.507,61.993
Iraq,IRQ,2009,5.665415,8.432093,72.083,78.201,64.299
Iraq,IRQ,2010,5.926778,8.607103,71.417,77.249,63.917
Iraq,IRQ,2011,4.3393574,8.1351385,71.417,77.249,63.917
Iraq,IRQ,2012,4.172517,7.9641047,71.417,77.249,63.917
Iraq,IRQ,2013,11.264929,9.410459,74.444,78.299,71.034
Ireland,IRL,1990,0.0,0.48775247,96.538,98.354,94.723
Ireland,IRL,1991,0.0,0.656242,96.538,98.354,94.723
Ireland,IRL,1992,0.0,0.70854306,96.538,98.354,94.723
Ireland,IRL,1993,0.0,0.64867306,96.538,98.354,94.723
Ireland,IRL,1994,0.0,0.70236605,96.538,98.354,94.723
Ireland,IRL,1995,0.0,1.2012911,96.538,98.354,94.723
Ireland,IRL,1996,0.0,1.1644903,96.538,98.354,94.723
Ireland,IRL,1997,0.0,1.043913,96.538,98.354,94.723
Ireland,IRL,1998,0.0,1.0329828,96.538,98.354,94.723
Ireland,IRL,1999,0.0,1.0215297,96.538,98.354,94.723
Ireland,IRL,2000,0.0,0.98170567,96.538,98.354,94.723
Ireland,IRL,2001,0.0,1.3580506,96.538,98.354,94.723
Ireland,IRL,2002,0.0,1.3352995,96.538,98.354,94.723
Ireland,IRL,2003,0.0,0.9346491,96.538,98.354,94.723
Ireland,IRL,2004,0.0,0.744056,96.538,98.354,94.723
Ireland,IRL,2005,0.0,1.2617637,96.538,98.354,94.723
Ireland,IRL,2006,0.0,1.4640574,96.538,98.354,94.723
Ireland,IRL,2007,0.0,1.7890589,96.538,98.354,94.723
Ireland,IRL,2008,0.0,1.1454515,96.538,98.354,94.723
Ireland,IRL,2009,0.0,1.1778321,96.538,98.354,94.723
Ireland,IRL,2010,0.0,1.215581,96.538,98.354,94.723
Ireland,IRL,2011,0.0,0.92419386,96.538,98.354,94.723
Ireland,IRL,2012,0.0,1.1392142,96.538,98.354,94.723
Ireland,IRL,2013,0.0,1.1113939,96.538,98.354,94.723
Ireland,IRL,2015,0.0,0.6644148,96.538,98.354,94.723
Ireland,IRL,2016,0.0,0.72098243,96.538,98.354,94.723
Ireland,IRL,2017,0.0,0.8172925,96.538,98.354,94.723
Ireland,IRL,2018,0.0,0.80670065,96.444,98.553,94.114
Ireland,IRL,2019,0.0,0.6535922,96.25,98.692,93.808
Ireland,IRL,2020,0.0,0.6671898,96.25,98.257,94.243
Ireland,IRL,2021,0.0,0.4411889,95.0,97.8,90.95
Israel,ISR,1990,0.04163843,3.0604253,96.846,98.868,94.363
Israel,ISR,1991,0.14161953,2.2659166,96.846,98.868,94.363
Israel,ISR,1992,0.03937482,2.933424,96.846,98.868,94.363
Israel,ISR,1993,0.3452903,2.7047775,96.846,98.868,94.363
Israel,ISR,1994,0.9539318,2.6186373,96.846,98.868,94.363
Israel,ISR,1995,0.47456184,2.0442677,96.846,98.868,94.363
Israel,ISR,1996,0.9086874,2.0846345,96.846,98.868,94.363
Israel,ISR,1997,0.0,2.7162166,96.846,98.868,94.363
Israel,ISR,1998,0.0,2.5044706,96.846,98.868,94.363
Israel,ISR,1999,0.0,2.2855854,96.846,98.868,94.363
Israel,ISR,2000,0.032696005,2.5175912,96.846,98.868,94.363
Israel,ISR,2001,1.9717909,3.0939493,96.846,98.868,94.363
Israel,ISR,2002,4.8610153,3.272142,96.846,98.868,94.363
Israel,ISR,2003,2.1772978,2.6405542,96.846,98.868,94.363
Israel,ISR,2004,1.4857512,2.4105568,96.846,98.868,94.363
Israel,ISR,2005,0.7595933,2.517082,96.846,98.868,94.363
Israel,ISR,2006,4.2885904,2.2394361,96.846,98.868,94.363
Israel,ISR,2007,0.25891805,1.9418864,96.846,98.868,94.363
Israel,ISR,2008,0.2968395,1.6962277,96.846,98.868,94.363
Israel,ISR,2009,0.34723648,2.0000827,96.846,98.868,94.363
Israel,ISR,2010,0.054581884,2.046819,96.846,98.868,94.363
Israel,ISR,2011,0.040215824,1.9705757,96.846,98.868,94.363
Israel,ISR,2012,0.013171588,1.6859617,96.846,98.868,94.363
Israel,ISR,2013,0.0,1.6436564,96.0,98.255,93.412
Israel,ISR,2014,1.5895524,1.3733737,96.0,98.255,93.412
Israel,ISR,2015,0.04995144,1.3736645,96.0,98.255,93.412
Israel,ISR,2016,0.0,1.2746646,96.0,98.255,93.412
Israel,ISR,2017,0.0,1.4802767,96.0,98.255,93.412
Israel,ISR,2018,0.07095145,1.3717287,93.857,97.282,89.575
Israel,ISR,2019,0.023234412,1.5334716,91.667,95.974,87.36
Israel,ISR,2020,0.0,1.4273497,92.0,96.822,86.378
Israel,ISR,2021,0.2696612,1.9438074,94.75,97.365,91.635
Italy,ITA,1990,0.0,3.160868,92.4,94.745,90.055
Italy,ITA,1991,0.0,3.412303,92.4,94.745,90.055
Italy,ITA,1992,0.0,2.5970743,92.4,94.745,90.055
Italy,ITA,1993,0.0,1.8832606,92.4,94.745,90.055
Italy,ITA,1994,0.0,1.7034721,92.4,94.745,90.055
Italy,ITA,1995,0.0,1.7790239,92.4,94.745,90.055
Italy,ITA,1996,0.0,1.6748984,92.4,94.745,90.055
Italy,ITA,1997,0.0,1.5335753,92.4,94.745,90.055
Italy,ITA,1998,0.0,1.5613272,92.4,94.745,90.055
Italy,ITA,1999,0.0,1.4382281,92.4,94.745,90.055
Italy,ITA,2000,0.0,1.3446523,92.4,94.745,90.055
Italy,ITA,2001,0.0,1.243969,92.4,94.745,90.055
Italy,ITA,2002,0.0,1.1276963,92.4,94.745,90.055
Italy,ITA,2005,0.0,1.0481122,92.4,94.745,90.055
Italy,ITA,2006,0.0,1.0696578,92.4,94.745,90.055
Italy,ITA,2007,0.0,1.0735221,92.4,94.745,90.055
Italy,ITA,2008,0.0,1.0384264,92.0,94.546,89.254
Italy,ITA,2009,0.0,0.99055046,92.7,94.693,90.107
Italy,ITA,2010,0.0,0.8842834,92.7,94.827,90.373
Italy,ITA,2011,0.0,0.9196023,92.7,94.827,90.373
Italy,ITA,2012,0.0,0.8805428,92.7,94.827,90.373
Italy,ITA,2013,0.0,0.8323302,90.111,93.554,86.668
Italy,ITA,2014,0.0,0.7874304,90.111,93.554,86.668
Italy,ITA,2015,0.0,0.77864414,90.667,93.862,87.472
Italy,ITA,2016,0.0,0.6720047,90.667,93.862,87.472
Italy,ITA,2017,0.0,0.6266246,89.875,93.218,86.532
Italy,ITA,2018,0.0,0.5995582,93.5,95.747,91.253
Italy,ITA,2019,0.0,0.53073996,95.0,97.06,92.94
Italy,ITA,2020,0.0,0.47898695,95.0,97.445,91.888
Italy,ITA,2021,0.0,0.51147586,92.167,96.068,88.265
Jamaica,JAM,1990,0.0,22.742195,95.4,97.674,92.726
Jamaica,JAM,1991,0.0,23.467297,95.4,97.674,92.726
Jamaica,JAM,1992,0.0,25.959368,95.4,97.674,92.726
Jamaica,JAM,1993,0.0,26.717505,95.4,97.674,92.726
Jamaica,JAM,1994,0.0,27.856258,95.4,97.674,92.726
Jamaica,JAM,1995,0.0,31.083475,95.4,97.674,92.726
Jamaica,JAM,1996,0.0,36.51949,95.4,97.674,92.726
Jamaica,JAM,1997,0.0,40.626945,95.4,97.674,92.726
Jamaica,JAM,1998,0.0,33.338936,95.4,97.674,92.726
Jamaica,JAM,1999,0.0,32.893337,95.4,97.674,92.726
Jamaica,JAM,2000,0.0,33.955986,94.6,97.363,91.837
Jamaica,JAM,2001,4.4183574,43.383774,94.6,97.363,91.837
Jamaica,JAM,2002,0.0,39.609688,94.6,97.363,91.837
Jamaica,JAM,2003,0.0,36.7782,94.6,97.363,91.837
Jamaica,JAM,2004,0.0,55.21721,94.6,97.363,91.837
Jamaica,JAM,2005,0.0,62.535885,94.6,97.363,91.837
Jamaica,JAM,2006,0.0,49.820415,94.6,97.363,91.837
Jamaica,JAM,2007,0.0,58.64015,94.6,97.363,91.837
Jamaica,JAM,2008,0.0,59.711445,94.6,97.363,91.837
Jamaica,JAM,2009,0.0,61.82042,94.6,97.363,91.837
Jamaica,JAM,2010,0.0,52.928127,95.0,97.675,92.125
Jamaica,JAM,2011,0.0,41.25747,95.0,97.675,92.125
Jamaica,JAM,2012,0.0,39.930183,95.0,97.675,92.125
Jamaica,JAM,2013,0.0,43.34454,95.0,97.675,92.125
Jamaica,JAM,2014,0.0,36.0921,95.0,97.675,92.125
Jamaica,JAM,2015,0.0,43.264412,95.0,97.675,92.125
Jamaica,JAM,2016,0.0,48.310635,95.0,97.675,92.125
Jamaica,JAM,2017,0.0,58.646004,95.0,97.675,92.125
Jamaica,JAM,2018,0.0,45.84195,95.0,97.675,92.125
Jamaica,JAM,2019,0.0,47.62289,95.0,97.675,92.125
Jamaica,JAM,2020,0.0,47.262203,95.0,97.675,92.125
Jamaica,JAM,2021,0.0,52.127274,95.0,97.675,92.125
Japan,JPN,1990,0.0,0.54654384,97.529,98.61,96.331
Japan,JPN,1991,0.0,0.51501524,97.529,98.61,96.331
Japan,JPN,1992,0.0,0.5408025,97.529,98.61,96.331
Japan,JPN,1993,0.0,0.57301044,97.529,98.61,96.331
Japan,JPN,1994,0.0,0.6002273,97.529,98.61,96.331
Japan,JPN,1995,0.0,0.5771961,97.529,98.61,96.331
Japan,JPN,1996,0.0,0.5185871,97.529,98.61,96.331
Japan,JPN,1997,0.0,0.56336695,97.529,98.61,96.331
Japan,JPN,1998,0.0,0.6135776,97.529,98.61,96.331
Japan,JPN,1999,0.0,0.581565,97.529,98.61,96.331
Japan,JPN,2000,0.0,0.53468406,97.529,98.61,96.331
Japan,JPN,2001,0.0,0.548535,97.529,98.61,96.331
Japan,JPN,2002,0.0,0.5200243,97.529,98.61,96.331
Japan,JPN,2003,0.0,0.5466566,97.529,98.61,96.331
Japan,JPN,2004,0.0,0.5474998,97.529,98.61,96.331
Japan,JPN,2005,0.0,0.5031363,97.529,98.61,96.331
Japan,JPN,2006,0.0,0.48396364,97.529,98.61,96.331
Japan,JPN,2007,0.0,0.44841498,97.529,98.61,96.331
Japan,JPN,2008,0.0,0.5106278,97.529,98.61,96.331
Japan,JPN,2009,0.0,0.39495137,97.529,98.61,96.331
Japan,JPN,2010,0.0,0.36298227,97.529,98.61,96.331
Japan,JPN,2011,0.0,0.34529293,97.529,98.61,96.331
Japan,JPN,2012,0.0,0.3355398,97.529,98.61,96.331
Japan,JPN,2013,0.0,0.2897894,97.529,98.61,96.331
Japan,JPN,2014,0.0,0.30986047,97.529,98.61,96.331
Japan,JPN,2015,0.0,0.28526312,97.529,98.61,96.331
Japan,JPN,2016,0.0,0.28505316,97.529,98.61,96.331
Japan,JPN,2017,0.0,0.24158695,97.529,98.61,96.331
Japan,JPN,2018,0.0,0.26454216,97.529,98.61,96.331
Japan,JPN,2019,0.0,0.2535939,97.529,98.61,96.331
Japan,JPN,2020,0.0,0.25390282,97.529,98.61,96.331
Japan,JPN,2021,0.0,0.22870894,97.529,98.61,96.331
Jordan,JOR,1990,0.0,3.4476943,96.8,98.516,95.084
Jordan,JOR,1991,0.0,3.3002589,96.8,98.516,95.084
Jordan,JOR,1992,0.025860548,3.6463435,96.8,98.516,95.084
Jordan,JOR,1993,0.0,4.0483255,96.8,98.516,95.084
Jordan,JOR,1994,0.0,4.604777,97.636,98.508,96.582
Jordan,JOR,1995,0.0,0.7850711,97.636,98.508,96.582
Jordan,JOR,1996,0.0,0.9764194,97.636,98.508,96.582
Jordan,JOR,1997,0.0,0.88726175,97.636,98.508,96.582
Jordan,JOR,2007,0.0,1.7301421,97.636,98.508,96.582
Jordan,JOR,2008,0.0,1.809171,97.636,98.508,96.582
Jordan,JOR,2009,0.0,1.5043155,97.636,98.508,96.582
Jordan,JOR,2010,0.0,1.6735778,97.636,98.508,96.582
Jordan,JOR,2011,0.0,1.9831281,97.636,98.508,96.582
Jordan,JOR,2012,0.0,2.2324328,97.636,98.508,96.582
Jordan,JOR,2013,0.0,1.8713902,97.364,98.334,96.393
Jordan,JOR,2014,0.0,1.9634961,97.364,98.334,96.393
Jordan,JOR,2015,0.010532691,1.5904369,97.364,98.334,96.393
Jordan,JOR,2016,0.451596,1.3146466,97.364,98.334,96.393
Jordan,JOR,2017,0.0,1.3019582,97.5,98.576,96.174
Jordan,JOR,2018,0.0,0.8986731,97.375,98.484,96.016
Jordan,JOR,2019,0.0,1.1403272,98.286,99.085,97.486
Jordan,JOR,2020,0.0,0.98822176,98.429,99.262,97.595
Jordan,JOR,2021,0.0,1.0225796,98.167,99.077,97.256
Kazakhstan,KAZ,1991,0.0,8.897367,99.0,99.906,98.094
Kazakhstan,KAZ,1992,0.0,11.030652,93.0,98.277,87.723
Kazakhstan,KAZ,1993,0.0,15.229954,93.0,98.277,87.723
Kazakhstan,KAZ,1994,0.0,15.220499,93.0,98.277,87.723
Kazakhstan,KAZ,1995,0.0,14.889569,93.0,98.277,87.723
Kazakhstan,KAZ,1996,0.0,16.25966,98.333,99.427,97.239
Kazakhstan,KAZ,1997,0.0,16.314346,98.333,99.427,97.239
Kazakhstan,KAZ,1998,0.0,16.3562,98.333,99.427,97.239
Kazakhstan,KAZ,1999,0.0,15.560831,98.333,99.427,97.239
Kazakhstan,KAZ,2000,0.0,15.259658,98.333,99.427,97.239
Kazakhstan,KAZ,2001,0.0,14.134937,98.333,99.427,97.239
Kazakhstan,KAZ,2002,0.0,12.823553,98.333,99.427,97.239
Kazakhstan,KAZ,2003,0.0,12.9145565,98.333,99.427,97.239
Kazakhstan,KAZ,2004,0.0,13.47127,98.333,99.427,97.239
Kazakhstan,KAZ,2008,0.0,11.156719,98.333,99.427,97.239
Kazakhstan,KAZ,2009,0.0,10.797221,98.333,99.427,97.239
Kazakhstan,KAZ,2010,0.0,8.341434,98.333,99.427,97.239
Kazakhstan,KAZ,2011,0.0,8.419846,98.333,99.427,97.239
Kazakhstan,KAZ,2012,0.0,7.402269,98.333,99.427,97.239
Kazakhstan,KAZ,2013,0.0,6.45692,99.333,99.856,98.811
Kazakhstan,KAZ,2014,0.0,5.1386127,99.333,99.856,98.811
Kazakhstan,KAZ,2015,0.0,4.782487,99.333,99.856,98.811
Kazakhstan,KAZ,2017,0.0,4.995956,98.333,99.33,97.114
Kazakhstan,KAZ,2020,0.0,3.192962,98.714,99.487,97.942
Kenya,KEN,2004,0.008622712,3.4482226,90.769,93.488,88.051
Kenya,KEN,2005,0.3515329,3.0231836,90.769,93.488,88.051
Kenya,KEN,2006,0.30060723,2.9951317,90.769,93.488,88.051
Kenya,KEN,2007,0.4443066,2.896301,89.615,92.845,86.385
Kenya,KEN,2008,1.8705232,3.1009858,89.462,92.521,85.787
Kenya,KEN,2009,0.30720103,4.725644,90.769,93.504,88.035
Kenya,KEN,2010,0.13247299,4.638963,91.538,94.349,88.728
Kenya,KEN,2011,0.2298573,5.3265915,90.769,93.762,87.623
Kenya,KEN,2012,0.6060494,5.429288,90.769,93.762,87.623
Kenya,KEN,2014,0.53238076,5.029252,89.636,92.747,86.344
Kenya,KEN,2015,0.7470412,4.825887,90.273,93.192,86.99
Kenya,KEN,2016,0.18373653,4.933743,90.5,93.875,87.125
Kenya,KEN,2017,0.29418892,5.0379853,90.9,93.881,87.319
Kenya,KEN,2018,0.20619258,3.1409333,92.75,96.084,88.666
Kenya,KEN,2019,0.31009912,3.0931406,94.0,96.527,91.473
Kenya,KEN,2020,0.19043669,3.5759778,92.286,94.835,89.736
Kenya,KEN,2021,0.19243243,5.274913,94.571,97.776,90.224
Kosovo,OWID_KOS,2008,0.0,6.2660465,81.727,85.343,77.566
Kosovo,OWID_KOS,2009,0.0,4.061273,85.0,86.091,83.909
Kosovo,OWID_KOS,2010,0.0,5.9133224,85.364,86.454,84.274
Kosovo,OWID_KOS,2011,0.0,3.4457116,85.364,86.454,84.274
Kosovo,OWID_KOS,2012,0.0,4.968498,85.364,86.454,84.274
Kosovo,OWID_KOS,2013,0.0,2.2706196,86.5,87.951,85.049
Kosovo,OWID_KOS,2014,0.0,3.0936956,86.5,87.951,85.049
Kosovo,OWID_KOS,2015,0.0,2.3875546,86.5,87.951,85.049
Kosovo,OWID_KOS,2016,0.0,2.1705317,86.833,88.689,84.978
Kosovo,OWID_KOS,2017,0.0,2.771898,87.667,89.097,86.236
Kosovo,OWID_KOS,2018,0.0,2.5731566,88.833,89.874,87.792
Kosovo,OWID_KOS,2019,0.0,1.4227626,88.0,88.874,87.126
Kosovo,OWID_KOS,2020,0.0,2.2146425,88.0,88.85,87.15
Kosovo,OWID_KOS,2021,0.0,1.9855483,86.5,87.919,85.081
Kuwait,KWT,1996,0.058708943,0.9393434,98.0,99.004,96.774
Kuwait,KWT,2001,0.0,1.9581518,98.0,99.004,96.774
Kuwait,KWT,2002,0.0,1.1233958,98.0,99.004,96.774
Kuwait,KWT,2003,0.0,1.3799628,98.0,99.004,96.774
Kuwait,KWT,2004,0.0,1.9967675,98.0,99.004,96.774
Kuwait,KWT,2005,0.0,1.8341216,98.0,99.004,96.774
Kuwait,KWT,2006,0.0,1.9040293,98.0,99.004,96.774
Kuwait,KWT,2007,0.0,2.3536272,98.0,99.004,96.774
Kuwait,KWT,2008,0.0,1.4334589,98.0,99.004,96.774
Kuwait,KWT,2009,0.0,1.7527857,98.0,99.004,96.774
Kuwait,KWT,2010,0.0,2.038489,98.0,99.004,96.774
Kuwait,KWT,2011,0.0,1.876695,98.0,99.004,96.774
Kuwait,KWT,2012,0.0,1.7969383,98.0,99.004,96.774
Kuwait,KWT,2017,0.0,1.1151773,98.0,99.004,96.774
Kuwait,KWT,2018,0.0,0.85703987,98.0,99.004,96.774
Kuwait,KWT,2019,0.0,0.36027116,98.0,99.004,96.774
Kuwait,KWT,2020,0.0,0.25226787,99.167,99.764,98.569
Latvia,LVA,1992,0.0,9.726298,99.0,99.896,98.104
Latvia,LVA,1993,0.0,14.665265,99.0,99.896,98.104
Latvia,LVA,1994,0.0,13.35147,99.0,99.896,98.104
Latvia,LVA,1995,0.0,11.205569,96.333,99.765,92.902
Latvia,LVA,1996,0.0,10.574965,96.333,99.765,92.902
Latvia,LVA,1997,0.0,10.884881,96.333,99.765,92.902
Latvia,LVA,1998,0.0,10.152956,96.333,99.765,92.902
Latvia,LVA,1999,0.0,9.438043,96.333,99.765,92.902
Latvia,LVA,2000,0.0,9.947631,96.333,99.765,92.902
Latvia,LVA,2001,0.0,9.282613,96.333,99.765,92.902
Latvia,LVA,2002,0.0,9.199775,96.333,99.765,92.902
Latvia,LVA,2012,0.0,3.4085884,99.333,99.965,98.702
Latvia,LVA,2013,0.0,2.461252,99.333,99.965,98.702
Latvia,LVA,2014,0.0,3.1824346,99.333,99.965,98.702
Latvia,LVA,2015,0.0,3.3635306,99.333,99.965,98.702
Latvia,LVA,2016,0.0,3.496369,97.857,99.814,95.9
Latvia,LVA,2017,0.0,4.143514,97.857,99.814,95.9
Latvia,LVA,2018,0.0,4.339671,97.333,99.798,94.869
Latvia,LVA,2019,0.0,3.391501,96.6,99.753,93.447
Latvia,LVA,2020,0.0,3.6899357,96.8,99.406,94.194
Latvia,LVA,2021,0.0,3.0417538,97.0,99.648,94.352
Lebanon,LBN,2008,0.7774753,3.744159,68.5,74.644,61.784
Lebanon,LBN,2009,0.0,2.9286218,68.5,74.644,61.784
Lebanon,LBN,2010,0.0,3.262741,69.75,76.046,62.811
Lebanon,LBN,2011,0.019821366,3.3299925,69.75,76.046,62.811
Lebanon,LBN,2012,1.0041832,3.746376,67.714,73.723,61.277
Lebanon,LBN,2013,3.1520417,4.15577,77.0,81.085,73.461
Lebanon,LBN,2014,3.5700939,3.825102,76.818,81.002,73.18
Lebanon,LBN,2015,3.0786345,3.6099732,78.2,82.229,74.171
Lebanon,LBN,2016,0.3035809,3.7548215,78.4,82.477,74.523
Lebanon,LBN,2017,4.8614764,4.02668,78.5,82.201,74.799
Lebanon,LBN,2018,0.0,2.8903487,79.0,82.88,74.92
Lebanon,LBN,2019,0.0,3.1477506,76.0,80.08,71.92
Lebanon,LBN,2020,0.0,2.2603166,72.95,77.813,67.187
